Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2018-01-02,72.19000244140625,82.16000366210938,150.0,74.2699966430664,82.69000244140625,153.3000030517578,71.72000122070312,81.94999694824219,147.72000122070312,74.0999984741211,82.20999908447266,152.91000366210938,7905100,4783500,1382000
2018-01-03,74.05000305175781,82.19999694824219,153.5,74.83999633789062,84.81999969482422,153.5,73.33000183105469,82.16999816894531,148.5800018310547,74.66000366210938,83.91999816894531,152.00999450683594,6640000,6879100,1604000
2018-01-04,75.0,84.44999694824219,153.38999938964844,75.06999969482422,84.9000015258789,153.97000122070312,73.55999755859375,83.13999938964844,151.6300048828125,73.9000015258789,84.12000274658203,153.07000732421875,5074600,5943200,1345100
2018-01-05,74.16999816894531,84.52999877929688,155.5399932861328,74.54000091552734,85.73999786376953,157.35000610351562,73.02999877929688,84.01000213623047,154.10000610351562,74.5199966430664,85.54000091552734,155.69000244140625,7901100,7428500,1940000
2018-01-08,74.33999633789062,85.5,155.14999389648438,74.72000122070312,85.69000244140625,157.2100067138672,73.44000244140625,85.20999908447266,153.35000610351562,74.4000015258789,85.51000213623047,156.88999938964844,5858500,6117600,1987000
2018-01-09,74.61000061035156,85.86000061035156,156.80999755859375,78.68000030517578,86.75,157.8800048828125,74.56999969482422,85.66000366210938,154.50999450683594,78.0999984741211,85.87999725341797,156.00999450683594,14824100,6099900,1487700
2018-01-10,78.0999984741211,85.55000305175781,156.0,78.87000274658203,85.98999786376953,157.8699951171875,77.01000213623047,84.5199966430664,154.2100067138672,78.70999908447266,85.48999786376953,157.3800048828125,10150400,3575300,1701000
2018-01-11,78.69999694824219,85.94000244140625,158.0,79.68000030517578,85.94000244140625,159.0500030517578,77.87000274658203,85.08000183105469,156.6199951171875,79.05999755859375,85.7300033569336,158.39999389648438,7872900,3930300,950600
2018-01-12,79.33999633789062,85.8499984741211,157.16000366210938,79.4000015258789,85.98999786376953,158.4199981689453,78.6500015258789,85.30000305175781,156.35000610351562,79.0199966430664,85.44999694824219,157.92999267578125,6366200,5085900,1561100
2018-01-16,79.75,85.58000183105469,158.27999877929688,81.58999633789062,86.12999725341797,159.8699951171875,79.5199966430664,84.87000274658203,155.13999938964844,80.25,85.31999969482422,155.7100067138672,11750200,5428200,1834800
2018-01-17,80.70999908447266,85.87999725341797,157.74000549316406,82.06999969482422,86.44999694824219,157.94000244140625,80.20999908447266,85.44000244140625,155.25999450683594,81.73999786376953,86.11000061035156,156.99000549316406,11162800,5449000,1270100
2018-01-18,81.47000122070312,86.16000366210938,156.36000061035156,81.6500015258789,87.93000030517578,157.50999450683594,80.7699966430664,85.94999694824219,154.22000122070312,81.16999816894531,87.26000213623047,157.19000244140625,8527500,7328600,1250900
2018-01-19,81.30000305175781,87.58000183105469,157.3000030517578,81.52999877929688,87.9000015258789,159.5,80.37000274658203,86.02999877929688,156.32000732421875,80.9800033569336,86.68000030517578,157.97000122070312,7920900,7314800,2085300
2018-01-22,81.30999755859375,86.41999816894531,158.75999450683594,82.05000305175781,86.56999969482422,161.9499969482422,81.05000305175781,85.4000015258789,157.97999572753906,81.41000366210938,86.05000305175781,161.91000366210938,7464500,5926900,1689000
2018-01-23,81.2300033569336,86.22000122070312,163.6999969482422,82.18000030517578,86.22000122070312,167.30999755859375,80.91000366210938,84.9800033569336,163.24000549316406,80.94999694824219,85.2300033569336,166.5800018310547,7198800,4962300,3058700
2018-01-24,81.29000091552734,85.83000183105469,167.0800018310547,82.06999969482422,86.12999725341797,169.2899932861328,80.58000183105469,85.16000366210938,165.3800048828125,81.30000305175781,85.76000213623047,167.4499969482422,4530500,5680200,2492700
2018-01-25,81.58000183105469,85.98999786376953,168.69000244140625,81.83999633789062,86.9800033569336,169.11000061035156,80.8499984741211,85.66000366210938,165.94000244140625,81.19000244140625,86.81999969482422,166.24000549316406,4708000,3947800,1270600
2018-01-26,81.95999908447266,86.86000061035156,167.13999938964844,85.48999786376953,87.18000030517578,169.3000030517578,81.87999725341797,86.36000061035156,166.10000610351562,85.45999908447266,87.12000274658203,169.2100067138672,14617200,3815100,1495100
2018-01-29,85.12000274658203,86.8499984741211,169.1300048828125,89.54000091552734,87.30000305175781,171.25999450683594,85.12000274658203,86.31999969482422,166.4199981689453,88.80000305175781,86.72000122070312,167.13999938964844,19411600,3804900,1828700
2018-01-30,88.0199966430664,85.93000030517578,166.3699951171875,88.33000183105469,86.72000122070312,168.0800018310547,86.2699966430664,85.75,164.0,87.29000091552734,85.95999908447266,166.5399932861328,14001200,3881700,2184600
2018-01-31,86.5999984741211,86.33000183105469,166.72000122070312,87.0999984741211,86.5,168.58999633789062,83.29000091552734,85.62000274658203,164.52999877929688,83.80000305175781,85.88999938964844,166.8699951171875,12790800,5258300,2323800
2018-02-01,83.19999694824219,85.37999725341797,174.11000061035156,84.16000366210938,85.68000030517578,174.9600067138672,81.18000030517578,84.62999725341797,163.1699981689453,83.48999786376953,84.9800033569336,172.99000549316406,7305100,4201600,5090000
2018-02-02,82.6500015258789,84.66999816894531,169.4199981689453,83.33999633789062,85.25,169.9600067138672,81.4800033569336,84.36000061035156,163.63999938964844,81.7300033569336,84.44999694824219,166.24000549316406,9356300,5564500,3455100
2018-02-05,81.4000015258789,84.06999969482422,163.0800018310547,82.5,84.58000183105469,165.8699951171875,78.33999633789062,80.91999816894531,155.02999877929688,78.37000274658203,81.41999816894531,155.13999938964844,10810400,7237200,2906900
2018-02-06,77.3499984741211,80.05999755859375,152.6300048828125,80.61000061035156,82.05999755859375,159.7899932861328,76.9000015258789,79.08999633789062,151.35000610351562,80.37999725341797,81.66999816894531,159.27000427246094,13287400,10190000,3114600
2018-02-07,79.66999816894531,81.4000015258789,157.10000610351562,84.58000183105469,82.95999908447266,160.11000061035156,79.3499984741211,81.29000091552734,155.6199951171875,82.76000213623047,81.3499984741211,155.6699981689453,20315600,5929900,1812900
2018-02-08,82.44000244140625,81.33000183105469,155.32000732421875,82.8499984741211,81.51000213623047,157.6199951171875,78.06999969482422,78.3499984741211,151.58999633789062,78.22000122070312,78.37999725341797,151.60000610351562,13853700,7346100,2854000
2018-02-09,78.9000015258789,78.87999725341797,152.9199981689453,79.94999694824219,80.08000183105469,154.6300048828125,76.0199966430664,77.55999755859375,146.2100067138672,79.31999969482422,79.4800033569336,152.9600067138672,13746400,6061800,2719800
2018-02-12,79.7699966430664,79.70999908447266,153.41000366210938,81.41999816894531,80.75,154.17999267578125,79.62999725341797,79.25,148.61000061035156,80.13999938964844,80.23999786376953,152.00999450683594,10030700,4314100,2242200
2018-02-13,79.56999969482422,79.8499984741211,151.39999389648438,81.08999633789062,80.58999633789062,155.49000549316406,78.6500015258789,79.3499984741211,150.99000549316406,80.79000091552734,80.22000122070312,154.13999938964844,6596800,4574600,1624500
2018-02-14,80.19999694824219,79.72000122070312,152.6300048828125,82.29000091552734,82.05999755859375,158.24000549316406,79.9800033569336,79.62999725341797,152.32000732421875,81.81999969482422,81.86000061035156,157.25999450683594,7063300,5000000,1992100
2018-02-15,82.22000122070312,82.41000366210938,158.36000061035156,82.30000305175781,82.9800033569336,161.0800018310547,81.48999786376953,81.94999694824219,157.16000366210938,81.55000305175781,82.94000244140625,160.94000244140625,7159700,4002000,1244700
2018-02-16,81.44999694824219,82.80000305175781,160.85000610351562,82.33000183105469,83.76000213623047,162.07000732421875,80.61000061035156,82.12000274658203,159.38999938964844,80.69999694824219,83.30999755859375,160.72000122070312,7548600,6863500,1001900
2018-02-20,80.20999908447266,83.13999938964844,158.49000549316406,81.7300033569336,83.37000274658203,164.00999450683594,80.20999908447266,80.87000274658203,158.00999450683594,80.94000244140625,81.61000061035156,160.97999572753906,7229300,11125900,1136400
2018-02-21,80.9000015258789,81.43000030517578,160.6300048828125,81.93000030517578,81.69999694824219,161.72000122070312,80.30000305175781,80.22000122070312,157.8300018310547,80.69000244140625,80.72000122070312,157.88999938964844,6956900,6805700,1160800
2018-02-22,80.7300033569336,80.91000366210938,161.5,81.12999725341797,81.80999755859375,162.32000732421875,79.18000030517578,80.20999908447266,157.0,79.4000015258789,80.41000366210938,157.58999633789062,8382200,4528200,1654800
2018-02-23,79.81999969482422,80.94999694824219,159.00999450683594,80.94000244140625,81.19999694824219,165.97999572753906,79.29000091552734,79.88999938964844,158.10000610351562,80.91000366210938,80.38999938964844,165.89999389648438,5626000,5174100,1591100
2018-02-26,81.26000213623047,81.4000015258789,166.9199981689453,81.93000030517578,82.4800033569336,170.36000061035156,80.19999694824219,80.31999969482422,166.02999877929688,81.79000091552734,82.41999816894531,169.5399932861328,6394400,6201200,1779300
2018-02-27,81.77999877929688,82.62000274658203,168.99000549316406,82.04000091552734,82.69000244140625,170.88999938964844,80.30000305175781,81.06999969482422,165.72000122070312,80.36000061035156,81.23999786376953,165.8800048828125,6748100,5179400,1635800
