Date,Open,High,Low,Close,Volume
2025-12-15,32.79999923706055,32.86000061035156,31.239999771118164,31.3700008392334,18470600
2025-12-16,31.299999237060547,31.90999984741211,30.950000762939453,31.65999984741211,20835800
2025-12-17,31.489999771118164,31.90999984741211,29.84000015258789,29.84000015258789,24797200
2025-12-18,30.709999084472656,30.90999984741211,29.100000381469727,29.3700008392334,25658700
2025-12-19,29.59000015258789,31.239999771118164,29.59000015258789,31.110000610351562,39854100
2025-12-22,31.170000076293945,31.690000534057617,30.8700008392334,31.06999969482422,21470400
2025-12-23,30.940000534057617,31.110000610351562,30.270000457763672,30.760000228881836,18146700
2025-12-24,30.649999618530273,30.799999237060547,30.34000015258789,30.549999237060547,6805600
2025-12-26,30.639999389648438,30.850000381469727,30.139999389648438,30.639999389648438,14262700
2025-12-29,30.06999969482422,31.139999389648438,29.940000534057617,30.079999923706055,19595400
2025-12-30,30.360000610351562,30.360000610351562,29.639999389648438,29.649999618530273,21568200
2025-12-31,29.709999084472656,29.8700008392334,29.020000457763672,29.270000457763672,24845000
2026-01-02,29.959999084472656,31.399999618530273,29.93000030517578,30.959999084472656,30675100
2026-01-05,31.68000030517578,32.040000915527344,29.979999542236328,30.06999969482422,38591800
2026-01-06,30.649999618530273,30.65999984741211,29.43000030517578,30.540000915527344,29127500
2026-01-07,30.6299991607666,30.6299991607666,29.780000686645508,30.010000228881836,22808200
2026-01-08,30.040000915527344,30.059999465942383,29.209999084472656,29.899999618530273,21598200
2026-01-09,30.030000686645508,31.030000686645508,29.549999237060547,30.15999984741211,27159800
2026-01-12,29.93000030517578,30.540000915527344,29.770000457763672,30.1200008392334,24840600
2026-01-13,29.889999389648438,29.889999389648438,27.799999237060547,28.600000381469727,52519700
2026-01-14,28.260000228881836,28.760000228881836,27.75,28.270000457763672,25019200
2026-01-15,28.709999084472656,29.860000610351562,28.56999969482422,29.420000076293945,33266300
2026-01-16,29.719999313354492,32.97999954223633,29.600000381469727,32.63999938964844,79038200
2026-01-20,31.209999084472656,31.729999542236328,30.219999313354492,31.40999984741211,39742100
2026-01-21,31.65999984741211,32.68000030517578,30.959999084472656,32.2400016784668,37885100
2026-01-22,33.0,33.4900016784668,32.369998931884766,32.45000076293945,29917800
2026-01-23,33.54999923706055,33.63999938964844,31.329999923706055,31.700000762939453,34482400
2026-01-26,31.479999542236328,31.549999237060547,30.65999984741211,30.799999237060547,19400400
2026-01-27,30.829999923706055,31.290000915527344,29.899999618530273,31.200000762939453,20774600
2026-01-28,31.59000015258789,32.33000183105469,30.969999313354492,31.209999084472656,24239900
2026-01-29,30.719999313354492,30.760000228881836,29.139999389648438,30.1200008392334,28135500
2026-01-30,30.190000534057617,30.3700008392334,28.899999618530273,29.110000610351562,24089600
2026-02-02,29.030000686645508,30.959999084472656,28.799999237060547,29.709999084472656,26817000
2026-02-03,30.0,30.170000076293945,28.639999389648438,29.670000076293945,42513900
2026-02-04,32.95000076293945,34.939998626708984,31.700000762939453,33.7599983215332,115558200
2026-02-05,33.02000045776367,33.4900016784668,29.3700008392334,30.850000381469727,60314000
2026-02-06,31.84000015258789,34.70000076293945,31.219999313354492,34.380001068115234,49279800
2026-02-09,33.209999084472656,33.90999984741211,32.650001525878906,33.529998779296875,32251900
2026-02-10,33.849998474121094,34.38999938964844,33.0099983215332,33.33000183105469,24777500
2026-02-11,33.88999938964844,33.90999984741211,31.639999389648438,32.040000915527344,24547200
2026-02-12,32.189998626708984,32.31999969482422,30.420000076293945,30.43000030517578,25527900
2026-02-13,30.639999389648438,31.219999313354492,30.260000228881836,30.540000915527344,21660700
2026-02-17,30.309999465942383,30.75,29.579999923706055,30.110000610351562,20377400
2026-02-18,30.200000762939453,30.420000076293945,29.350000381469727,29.709999084472656,16814700
2026-02-19,31.25,32.20000076293945,30.989999771118164,32.15999984741211,42320100
2026-02-20,31.420000076293945,32.90999984741211,31.420000076293945,32.41999816894531,26058900
2026-02-23,31.760000228881836,32.09000015258789,30.56999969482422,30.709999084472656,21437200
2026-02-24,31.049999237060547,31.3700008392334,30.290000915527344,31.1299991607666,17982600
2026-02-25,31.469999313354492,33.86000061035156,31.459999084472656,33.599998474121094,32402900
2026-02-26,33.220001220703125,33.45000076293945,31.15999984741211,32.279998779296875,28496100
2026-02-27,31.860000610351562,33.040000915527344,31.3799991607666,32.38999938964844,27204800
2026-03-02,30.899999618530273,31.979999542236328,30.549999237060547,31.829999923706055,28730000
2026-03-03,30.889999389648438,31.329999923706055,29.68000030517578,30.68000030517578,26566000
2026-03-04,30.959999084472656,32.959999084472656,30.850000381469727,32.650001525878906,31472400
2026-03-05,32.31999969482422,33.5099983215332,31.469999313354492,32.2400016784668,26932500
2026-03-06,31.440000534057617,32.40999984741211,31.1200008392334,31.309999465942383,21134600
2026-03-09,30.700000762939453,32.15999984741211,29.850000381469727,31.979999542236328,27705300
2026-03-10,31.850000381469727,32.380001068115234,31.559999465942383,31.790000915527344,19233100
2026-03-11,32.5099983215332,33.06999969482422,31.549999237060547,31.790000915527344,22009200
2026-03-12,31.65999984741211,31.809999465942383,30.799999237060547,30.899999618530273,16569400
2026-03-13,31.030000686645508,31.22010040283203,30.219999313354492,30.75,18279112
