Date,Open,High,Low,Close,Volume
2025-12-15,4.46999979019165,4.510000228881836,4.320000171661377,4.429999828338623,636400
2025-12-16,4.400000095367432,4.480000019073486,4.289999961853027,4.300000190734863,563300
2025-12-17,4.239999771118164,4.389999866485596,4.059999942779541,4.099999904632568,1256300
2025-12-18,4.099999904632568,4.269999980926514,4.050000190734863,4.199999809265137,336000
2025-12-19,4.199999809265137,4.4120001792907715,4.199999809265137,4.392000198364258,581600
2025-12-22,4.449999809265137,4.579999923706055,4.369999885559082,4.369999885559082,867500
2025-12-23,4.382999897003174,4.570000171661377,4.369999885559082,4.550000190734863,812500
2025-12-24,4.599999904632568,4.599999904632568,4.510000228881836,4.567999839782715,555000
2025-12-26,4.590000152587891,4.800000190734863,4.579999923706055,4.75,1187900
2025-12-29,4.800000190734863,4.800000190734863,4.519999980926514,4.619999885559082,754300
2025-12-30,4.635000228881836,4.769999980926514,4.599999904632568,4.665999889373779,764100
2025-12-31,4.670000076293945,4.699999809265137,4.574999809265137,4.668000221252441,508300
2026-01-02,4.75,4.960000038146973,4.75,4.942999839782715,1189900
2026-01-05,5.0,5.199999809265137,4.949999809265137,5.185999870300293,1907800
2026-01-06,5.199999809265137,5.300000190734863,5.038000106811523,5.13700008392334,1308800
2026-01-07,5.179999828338623,5.353000164031982,5.090000152587891,5.296000003814697,1489100
2026-01-08,5.400000095367432,5.760000228881836,5.309999942779541,5.75,1748100
2026-01-09,5.800000190734863,6.050000190734863,5.670000076293945,5.679999828338623,2706300
2026-01-12,5.909999847412109,6.110000133514404,5.78000020980835,6.050000190734863,2179300
2026-01-13,6.300000190734863,6.440000057220459,5.946000099182129,6.289999961853027,2465000
2026-01-14,6.300000190734863,6.369999885559082,5.699999809265137,5.716000080108643,2729500
2026-01-15,5.849999904632568,5.900000095367432,5.730000019073486,5.789999961853027,1239600
2026-01-16,5.829999923706055,5.889999866485596,5.610000133514404,5.758999824523926,1911000
2026-01-20,5.510000228881836,5.699999809265137,5.294000148773193,5.5,2255800
2026-01-21,5.539999961853027,5.590000152587891,5.199999809265137,5.46999979019165,2462100
2026-01-22,5.619999885559082,5.840000152587891,5.473999977111816,5.809999942779541,1419400
2026-01-23,5.900000095367432,6.190000057220459,5.724999904632568,6.090000152587891,1815900
2026-01-26,6.199999809265137,6.400000095367432,6.019999980926514,6.210000038146973,2154000
2026-01-27,6.309999942779541,6.559999942779541,6.039999961853027,6.460000038146973,1681200
2026-01-28,6.429999828338623,6.789999961853027,6.429999828338623,6.626999855041504,1755100
2026-01-29,6.75,6.809999942779541,6.0,6.28000020980835,2065500
2026-01-30,6.639999866485596,6.699999809265137,5.869999885559082,5.889999866485596,1555100
2026-02-02,5.900000095367432,6.090000152587891,5.730000019073486,6.013999938964844,1125000
2026-02-03,6.269999980926514,6.340000152587891,5.75,5.960000038146973,1776100
2026-02-04,5.914999961853027,6.0,5.320000171661377,5.550000190734863,2268500
2026-02-05,5.46999979019165,5.619999885559082,5.179999828338623,5.5,2158400
2026-02-06,5.480000019073486,5.980000019073486,5.480000019073486,5.960000038146973,1253600
2026-02-09,6.059999942779541,6.130000114440918,5.78000020980835,5.96999979019165,1707700
2026-02-10,6.0,6.190000057220459,5.949999809265137,6.03000020980835,1513700
2026-02-11,6.045000076293945,6.099999904632568,5.730000019073486,5.849999904632568,922300
2026-02-12,5.860000133514404,6.0,5.28000020980835,5.333000183105469,1787900
2026-02-13,5.329999923706055,5.539999961853027,5.199999809265137,5.400000095367432,1035100
2026-02-17,5.400000095367432,5.730000019073486,5.329999923706055,5.559999942779541,899900
2026-02-18,5.59499979019165,6.010000228881836,5.510000228881836,5.989999771118164,994800
2026-02-19,6.0,6.059999942779541,5.807000160217285,5.960000038146973,846200
2026-02-20,6.0,6.090000152587891,5.940000057220459,6.050000190734863,565200
2026-02-23,6.050000190734863,6.150000095367432,5.618000030517578,5.835000038146973,895400
2026-02-24,5.829999923706055,6.323999881744385,5.800000190734863,6.309999942779541,1116400
2026-02-25,6.449999809265137,6.449999809265137,6.182000160217285,6.28000020980835,629800
2026-02-26,6.349999904632568,6.519999980926514,6.159999847412109,6.460000038146973,804400
2026-02-27,6.25,6.5,6.110000133514404,6.230000019073486,698300
2026-03-02,6.230000019073486,6.800000190734863,5.949999809265137,6.741000175476074,1852100
2026-03-03,6.75,6.989999771118164,6.175000190734863,6.860000133514404,1741500
2026-03-04,6.650000095367432,6.869999885559082,6.449999809265137,6.672999858856201,2327800
2026-03-05,6.716000080108643,6.900000095367432,6.308000087738037,6.443999767303467,1133100
2026-03-06,6.420000076293945,6.440000057220459,6.099999904632568,6.139999866485596,1535500
2026-03-09,6.150000095367432,6.815000057220459,6.079999923706055,6.78000020980835,1321700
2026-03-10,6.989999771118164,7.690000057220459,6.599999904632568,7.559999942779541,4191900
2026-03-11,7.619999885559082,8.130000114440918,7.215000152587891,7.329999923706055,3627700
2026-03-12,7.494999885559082,7.550000190734863,6.980000019073486,7.079999923706055,1747400
2026-03-13,7.349999904632568,7.360000133514404,6.75,6.880000114440918,298926
