Price,Open,High,Low,Close,Prev Close,5d Change %,10d Change %,5d Votality,5d MA,10d MA,30d MA,RSI
Ticker,AAPL,AAPL,AAPL,AAPL,,,,,,,,
Date,,,,,,,,,,,,
2000-02-14,0.8224011886375032,0.8717736968458087,0.817229160200543,0.8713034987449646,0.8181697726249695,1.5342471386194934,11.626515587762732,0.06676996912318389,0.8509905457496643,0.8200505018234253,0.7917594114939371,53.65851634430852
2000-02-15,0.8670721166225135,0.9023382881426467,0.8666019184132732,0.8952847123146057,0.8713034987449646,3.5908481555715355,18.703314124225923,0.08793000087028413,0.8571973323822022,0.8341569244861603,0.7935305416584015,58.84568092581934
2000-02-16,0.8858800016093907,0.8887018932243794,0.8435610695164731,0.8586077094078064,0.8952847123146057,1.3318571265572787,15.496528821481427,0.08793000087028413,0.859454357624054,0.8456771314144135,0.7964458366235098,53.78431794969303
2000-02-17,0.8666016690734771,0.8689525589950376,0.8510848312883553,0.8642507791519165,0.8586077094078064,1.2114545363040907,11.19179956258607,0.08793000087028413,0.8615232944488526,0.854376083612442,0.7991730829079946,64.13327861803765
2000-02-18,0.8623698721124301,0.8680120473527333,0.8341564344818843,0.8369783759117126,0.8642507791519165,2.2988631352633293,3.0092546574601586,0.08510912794210368,0.8652850151062011,0.8568211853504181,0.803248272339503,57.75193481060671
2000-02-22,0.828514401805939,0.8797676512621274,0.8026526529196414,0.8562568426132202,0.8369783759117126,-1.7269133147540194,-0.2191612942525678,0.09968563522300533,0.8622756838798523,0.8566331148147583,0.8068375587463379,64.29505488430756
2000-02-23,0.8519070393093778,0.8952842850205848,0.8350967331023885,0.8745945692062378,0.8562568426132202,-2.311012667118717,1.1968505327205614,0.09263163210094338,0.8581376552581788,0.8576674938201905,0.8114769677321116,67.99984756045201
2000-02-24,0.8825887426009326,0.8962248891204309,0.840739957078501,0.8667188286781311,0.8745945692062378,0.9446827906913535,2.2891217423198107,0.09357223620078947,0.8597598791122436,0.8596071183681488,0.817107750972112,63.21628508765982
2000-02-25,0.8637804999040205,0.8802377322904791,0.828514291620758,0.830394983291626,0.8667188286781311,-3.9173578638266315,-2.7533603370671345,0.09357223620078947,0.8529887199401855,0.857256007194519,0.822922698656718,52.631503175599455
2000-02-28,0.8285143351157692,0.8651910389655711,0.8153483877982999,0.8520250916481018,0.830394983291626,1.7977424709448409,4.137933245139669,0.09357223620078947,0.8559980630874634,0.8606415390968323,0.827060584227244,49.03135116264308
2000-02-29,0.8543759849386794,0.8821184738495345,0.8468523137958958,0.862369954586029,0.8520250916481018,0.7139343790996344,-1.0253079635056617,0.08087650132213098,0.8572206854820251,0.8597481846809387,0.830618538459142,49.70588789048497
2000-03-01,0.8919933310621546,0.9935586447340149,0.8915231329025891,0.9803926944732666,0.862369954586029,12.096819371180034,9.506247676074885,0.17821025693571502,0.8783803105354309,0.8682589828968048,0.8372328639030456,65.81003198624015
2000-03-02,0.9554722446050568,0.9625250164902621,0.9079804198068973,0.9178550839424133,0.9803926944732666,5.899982044035235,6.900400949750463,0.17821025693571502,0.8886075615882874,0.8741837203502655,0.8411042908827464,56.7061326692744
2000-03-03,0.9394845312894908,0.96475902089375,0.90280866203866,0.9629953503608704,0.9178550839424133,15.968348766225215,11.425453536281594,0.17821025693571502,0.9151276350021362,0.8840581774711609,0.8447405993938446,64.89365901595451
2000-03-06,0.9479484197633681,0.9714592318002421,0.9404246465130939,0.9455975294113159,0.9629953503608704,10.982357055026837,12.977534023060677,0.14670633093811913,0.933842122554779,0.8949200928211212,0.8483455538749695,58.24640989701241
2000-03-07,0.9512396191375162,0.958763391697312,0.9112715738219697,0.9244375228881836,0.9455975294113159,7.197324996317778,7.962643552941651,0.10203551183142578,0.9462556362152099,0.9017381608486176,0.8525147616863251,53.25626639357959
2000-03-08,0.9244376576421737,0.9324316294841445,0.8919933801570658,0.9178550839424133,0.9244375228881836,-6.378832776232867,4.946350716016656,0.07946585164317632,0.9337481141090394,0.9060642123222351,0.854959883292516,57.09469345827531
2000-03-09,0.9093911047636264,0.940424790777384,0.889642578115316,0.9197359681129456,0.9178550839424133,0.20492169226249413,6.116994079345561,0.08181665368492608,0.9341242909431458,0.9113659262657166,0.8579849362373352,56.70459290834451
2000-03-10,0.9155038200990735,0.9625246239497044,0.9103309390311626,0.9460673928260803,0.9197359681129456,-1.7578441607684292,13.929805919098559,0.08181665368492608,0.9307386994361877,0.922933167219162,0.8619347095489502,63.211895058480835
2000-03-13,0.918795533907001,0.9517100114974679,0.8990462044839828,0.9126823544502258,0.9460673928260803,-3.4808863112810284,7.119187380361369,0.0728820458343884,0.9241556644439697,0.9289988934993744,0.8668719430764517,56.6079685988116
2000-03-14,0.9119769868360909,0.9347825539167527,0.8576675374969119,0.8595483303070068,0.9126823544502258,-7.019316176007873,-0.3271941773964837,0.10485708645279246,0.9111778259277343,0.9287167310714721,0.8695051391919454,48.37072628196374
2000-03-15,0.8698927902543412,0.9046887469581023,0.8586075363775117,0.8745945692062378,0.8595483303070068,-4.713218403755093,-10.79140285963378,0.10485708645279246,0.9025257229804993,0.9181369185447693,0.8735176086425781,50.839779248510915
2000-03-16,0.8825888056268255,0.917854971023637,0.8614288854026501,0.9145628809928894,0.8745945692062378,-0.5624534974607909,-0.35868439442348077,0.10485708645279246,0.901491105556488,0.9178076982498169,0.8792228500048319,58.90549149997522
2000-03-17,0.9037488783789956,0.9404247403144836,0.899986489137439,0.9404247403144836,0.9145628809928894,-0.5964324058079007,-2.3437922143579093,0.09404247400055599,0.9003625750541687,0.9155506372451783,0.8846616327762604,59.27022322542513
2000-03-20,0.9291398941507758,0.9498287047723737,0.9206757282089006,0.925377607345581,0.9404247403144836,1.390982616619385,-2.1383222181558414,0.09216116727546175,0.9029016256332397,0.9135286450386048,0.8884233077367146,56.54290785808994
2000-03-21,0.9220866523265089,1.0288247410246174,0.9150338813196557,1.0151886940002441,0.925377607345581,18.107226575339496,9.816906915302436,0.17021720464710566,0.9340296983718872,0.9226037621498108,0.8936583459377289,53.83821053049594
2000-03-22,0.9989665381264237,1.0861912565995082,0.9897971219017051,1.0847798585891724,1.0151886940002441,24.0323112883829,18.186397566136048,0.22476237119685816,0.9760667562484742,0.9392962396144867,0.9010093152523041,68.13068701578429
2000-03-23,1.0683223833873827,1.1313310296723504,1.0532757448791419,1.063150405883789,1.0847798585891724,16.246835289180606,15.593000898409137,0.2313445405349115,1.005784261226654,0.9536376833915711,0.9082035760084788,61.46392987934213
2000-03-24,1.0716138308784255,1.0828990876948785,1.019420233795881,1.0434012413024902,1.063150405883789,10.949999141193434,10.288257392071776,0.21629714835269476,1.0263795614242555,0.963371068239212,0.9145200808842977,61.13485432239242
2000-03-27,1.0354080146917979,1.0890120973579003,1.0297649351393223,1.0499844551086426,1.0434012413024902,13.465513621027924,15.043799191354324,0.21629714835269476,1.0513009309768677,0.9771012783050537,0.9222472369670868,64.78409181835666
2000-03-28,1.032586411732989,1.0683227816453427,1.0316460153096936,1.0466935634613037,1.0499844551086426,3.1033510959344923,21.772508485643115,0.14153390777064534,1.0576019048690797,0.9958158016204834,0.9280935724576315,65.29022734542593
2000-03-29,1.0485742727140004,1.0490443704399313,1.0068425524732716,1.0227124691009521,1.0466935634613037,-5.721657624519594,16.93560709268327,0.12448847719907885,1.0451884269714355,1.0106275916099547,0.9323411643505096,61.611880438010225
2000-03-30,1.0048435483116591,1.0358780221697073,0.9437164028576456,0.9460673928260803,1.0227124691009521,-11.012836228038548,3.4447616985054275,0.1452956945002547,1.0217718243598939,1.0137780427932739,0.9352564871311188,50.0
2000-03-31,0.9587632594215251,1.0325860612103532,0.947948201983715,1.0217719078063965,0.9460673928260803,-2.0729641330590742,8.650045453367161,0.1452956945002547,1.0174459576606751,1.0219127595424653,0.9405071914196015,60.175443687993514
2000-04-03,1.0194205446381976,1.049514739405442,0.9738103098397559,1.0029633045196533,1.0217719078063965,-4.478271117273247,8.384220296471678,0.12460637878769709,1.0080417275428772,1.0296713292598725,0.9460400223731995,64.29239430381821
2000-04-04,0.997791085195929,1.0006121735747193,0.8783571420495669,0.9578230381011963,1.0029633045196533,-8.490596337119161,-5.650738255664034,0.1711575973558751,0.9902676224708558,1.0239347636699676,0.9494255622227986,57.82499219373611
2000-04-05,0.9514745173559362,0.9996715745530581,0.9329015440059195,0.9808634519577026,0.9578230381011963,-4.091963128213171,-9.579492632414821,0.1711575973558751,0.9818978190422059,1.0135431230068206,0.9529678583145141,56.43839964696836
2000-04-06,0.9827442562533081,1.011897238383812,0.9272584757999005,0.9418358206748962,0.9808634519577026,-0.44728020258086865,-11.41085819442874,0.1711575973558751,0.981051504611969,1.0014116644859314,0.9554717580477396,50.13361245547569
2000-04-07,0.9573526771782943,0.9921478357028103,0.9441867297646893,0.9912075400352478,0.9418358206748962,-2.991310246213974,-5.002265590760501,0.1711575973558751,0.9749386310577393,0.9961922943592072,0.9608321766058604,55.85285755545133
2000-04-10,0.9907376560787898,0.9987316282864682,0.9385440479349005,0.9404247403144836,0.9912075400352478,-6.235379093467541,-10.434413029745537,0.13354009633424513,0.9624309182167053,0.9852363228797912,0.9637788315614064,42.85712007884934
2000-04-11,0.9291403506302832,0.9394843090061525,0.8882310991798261,0.8985759615898132,0.9404247403144836,-6.185597355105954,-14.150999589763547,0.12366613920398595,0.9505815029144287,0.9704245626926422,0.9649856984615326,31.214433358922093
2000-04-12,0.8952844562337751,0.8952844562337751,0.7890165272220577,0.8219309449195862,0.8985759615898132,-16.203326438649903,-19.632255423449497,0.22288071116175434,0.9187950015068054,0.9503464102745056,0.9597036401430766,28.095617847299437
